"month","day","hour","week","alloc_1","alloc_2","alloc_3","alloc_4","alloc_5","alloc_6","alloc_7","alloc_8"
3,19,18,TRUE,0.0347931218734982,0.00190521719343273,0.0803772825729825,0.0416498302035938,0.141804839337786,0.0549171408661885,0.635432993257174,0.00911957469534453
3,19,19,TRUE,0,0,0,0,0,0,0,0
3,19,20,TRUE,0,0,0,0,0,0,0,0
3,19,21,TRUE,0,0,0,0,0,0,0,0
3,19,22,TRUE,0,0,0,0,0,0,0,0
3,19,23,TRUE,0,0,0,0,0,0,0,0
3,20,0,TRUE,0,0,0,0,0,0,0,0
3,20,1,TRUE,0,0,0,0,0,0,0,0
3,20,2,TRUE,0,0,0,0,0,0,0,0
3,20,3,TRUE,0,0,0,0,0,0,0,0
3,20,4,TRUE,0,0,0,0,0,0,0,0
3,20,5,TRUE,0,0,0,0,0,0,0,0
3,20,6,TRUE,0,0,0,0,0,0,0,0
3,20,7,TRUE,0.0703203662644756,0.00213620636960255,0.0590888032409954,0.0527960292592427,0.12739382051841,0.0524863585581818,0.615934447946431,0.0198439678426611
3,20,8,TRUE,0.0821791557870125,0.00232626025458696,0.0466589250513675,0.0544391466929534,0.123743940593327,0.0632137899214438,0.590327494453236,0.0371112872460733
3,20,9,TRUE,0.0806751281543264,0.00241678511563655,0.0484008830952069,0.0622728707240545,0.121612874575746,0.0622424237708125,0.588514397558429,0.0338646370057879
3,20,10,TRUE,0.0848210000413306,0.00314615873184553,0.0531531196236638,0.0572896138953733,0.119527130863553,0.0620466202767089,0.59103269289959,0.0289836636679352
3,20,11,TRUE,0.0836303020832135,0.0031857309415287,0.0658170008355168,0.0610702158436288,0.113285610663673,0.0657990156549669,0.580981843702384,0.0262302802750883
3,20,12,TRUE,0.0746665547326111,0.00430006655040894,0.0717911071040875,0.0599706106947359,0.113580187732952,0.063489779728041,0.588963603057523,0.0232380903996404
3,20,13,TRUE,0.0724199511615867,0.0022532578369695,0.0984522011973669,0.0589299216414551,0.108204127219812,0.0588053527117479,0.579484305675942,0.0214508825551189
3,20,14,TRUE,0.076272657422546,0.00162818263163817,0.0960350171663832,0.0679069504991413,0.103894709296788,0.0564731238487757,0.575849504559176,0.0219398545755514
3,20,15,TRUE,0.0708728441429614,0.00349463824831741,0.0919911131644308,0.0582458483967709,0.113857186794332,0.0603904677332488,0.579913414817555,0.021234486702384
3,20,16,TRUE,0.065783787353163,0.00434535197428306,0.0682483634574188,0.0492558014468255,0.116633016513888,0.061286008718911,0.613928742012451,0.0205189285230595
3,20,17,TRUE,0.0568094187808942,0.00242932288005672,0.0620745896124648,0.0432037476737649,0.118289980823652,0.0572836206806643,0.633522376355416,0.0263869431930871
3,20,18,TRUE,0.0347931218734982,0.00190521719343273,0.0803772825729825,0.0416498302035938,0.141804839337786,0.0549171408661885,0.635432993257174,0.00911957469534453
3,20,19,TRUE,0,0,0,0,0,0,0,0
3,20,20,TRUE,0,0,0,0,0,0,0,0
3,20,21,TRUE,0,0,0,0,0,0,0,0
3,20,22,TRUE,0,0,0,0,0,0,0,0
3,20,23,TRUE,0,0,0,0,0,0,0,0
3,21,0,FALSE,0,0,0,0,0,0,0,0
3,21,1,FALSE,0,0,0,0,0,0,0,0
3,21,2,FALSE,0,0,0,0,0,0,0,0
3,21,3,FALSE,0,0,0,0,0,0,0,0
3,21,4,FALSE,0,0,0,0,0,0,0,0
3,21,5,FALSE,0,0,0,0,0,0,0,0
3,21,6,FALSE,0,0,0,0,0,0,0,0
3,21,7,FALSE,0.0648173876403708,0.00259755284565343,0.0683929029193408,0.0625713433724143,0.203736620417491,0.0600750567859047,0.522044763993149,0.0157643720256766
3,21,8,FALSE,0.0731374930386482,0.00356189609853944,0.0530322608582679,0.0591541480412138,0.186299866741657,0.0907616026654871,0.507684698416737,0.0263680341394492
3,21,9,FALSE,0.0710842063704222,0.00341864039267018,0.074659766999738,0.063981258383741,0.177387202758165,0.102726359472018,0.480935362426189,0.0258072031970564
3,21,10,FALSE,0.0722447370029076,0.0028978255268348,0.0822151630393502,0.0596532191838625,0.176959038115604,0.109859771985858,0.468380165959237,0.0277900791863452
3,21,11,FALSE,0.0710925937004973,0.00452137631653747,0.0843300325148675,0.0667773565622677,0.172983528380283,0.114343664632057,0.457834347845122,0.0281171000483679
3,21,12,FALSE,0.0704384965080573,0.00711635285937167,0.0810513165637615,0.0666996359626482,0.182846916517198,0.109570877085252,0.453657043954827,0.0286193605488847
3,21,13,FALSE,0.0708632665238697,0.00437834354665785,0.0816335960232135,0.0641623879116767,0.183476894774515,0.111704084985839,0.455269464542491,0.0285119616917371
3,21,14,FALSE,0.0785740404647688,0.00332907721232121,0.0764133464318045,0.0739624239935201,0.182918634231514,0.0478081724877937,0.505331485529669,0.0316628196486082
3,21,15,FALSE,0.0803797286636787,0.00564221725568937,0.0763195658897777,0.073419267741503,0.147760397956332,0.0435392691548604,0.538991423812499,0.0339481295256596
3,21,16,FALSE,0.0788572570421217,0.00561823700664646,0.0729801584704702,0.07909708174032,0.13736157321897,0.0592783517427041,0.534106949176621,0.0327003916021469
3,21,17,FALSE,0.0787596664042153,0.00342825636642879,0.0791060610971793,0.0761816653291112,0.11822845335022,0.0741747042152185,0.537397740280001,0.0327234529576254
3,21,18,FALSE,0.0550914152413516,0.00297088971244385,0.136032207541165,0.0805869595980091,0.124002773568906,0.0620486065874933,0.527477552848465,0.0117895949021662
3,21,19,FALSE,0,0,0,0,0,0,0,0
3,21,20,FALSE,0,0,0,0,0,0,0,0
3,21,21,FALSE,0,0,0,0,0,0,0,0
3,21,22,FALSE,0,0,0,0,0,0,0,0
3,21,23,FALSE,0,0,0,0,0,0,0,0
3,22,0,FALSE,0,0,0,0,0,0,0,0
3,22,1,FALSE,0,0,0,0,0,0,0,0
3,22,2,FALSE,0,0,0,0,0,0,0,0
3,22,3,FALSE,0,0,0,0,0,0,0,0
3,22,4,FALSE,0,0,0,0,0,0,0,0
3,22,5,FALSE,0,0,0,0,0,0,0,0
3,22,6,FALSE,0,0,0,0,0,0,0,0
3,22,7,FALSE,0.0648173876403708,0.00259755284565343,0.0683929029193408,0.0625713433724143,0.203736620417491,0.0600750567859047,0.522044763993149,0.0157643720256766
3,22,8,FALSE,0.0731374930386482,0.00356189609853944,0.0530322608582679,0.0591541480412138,0.186299866741657,0.0907616026654871,0.507684698416737,0.0263680341394492
3,22,9,FALSE,0.0710842063704222,0.00341864039267018,0.074659766999738,0.063981258383741,0.177387202758165,0.102726359472018,0.480935362426189,0.0258072031970564
3,22,10,FALSE,0.0722447370029076,0.0028978255268348,0.0822151630393502,0.0596532191838625,0.176959038115604,0.109859771985858,0.468380165959237,0.0277900791863452
3,22,11,FALSE,0.0710925937004973,0.00452137631653747,0.0843300325148675,0.0667773565622677,0.172983528380283,0.114343664632057,0.457834347845122,0.0281171000483679
3,22,12,FALSE,0.0704384965080573,0.00711635285937167,0.0810513165637615,0.0666996359626482,0.182846916517198,0.109570877085252,0.453657043954827,0.0286193605488847
3,22,13,FALSE,0.0708632665238697,0.00437834354665785,0.0816335960232135,0.0641623879116767,0.183476894774515,0.111704084985839,0.455269464542491,0.0285119616917371
3,22,14,FALSE,0.0785740404647688,0.00332907721232121,0.0764133464318045,0.0739624239935201,0.182918634231514,0.0478081724877937,0.505331485529669,0.0316628196486082
3,22,15,FALSE,0.0803797286636787,0.00564221725568937,0.0763195658897777,0.073419267741503,0.147760397956332,0.0435392691548604,0.538991423812499,0.0339481295256596
3,22,16,FALSE,0.0788572570421217,0.00561823700664646,0.0729801584704702,0.07909708174032,0.13736157321897,0.0592783517427041,0.534106949176621,0.0327003916021469
3,22,17,FALSE,0.0787596664042153,0.00342825636642879,0.0791060610971793,0.0761816653291112,0.11822845335022,0.0741747042152185,0.537397740280001,0.0327234529576254
3,22,18,FALSE,0.0550914152413516,0.00297088971244385,0.136032207541165,0.0805869595980091,0.124002773568906,0.0620486065874933,0.527477552848465,0.0117895949021662
3,22,19,FALSE,0,0,0,0,0,0,0,0
3,22,20,FALSE,0,0,0,0,0,0,0,0
3,22,21,FALSE,0,0,0,0,0,0,0,0
3,22,22,FALSE,0,0,0,0,0,0,0,0
3,22,23,FALSE,0,0,0,0,0,0,0,0
3,23,0,TRUE,0,0,0,0,0,0,0,0
3,23,1,TRUE,0,0,0,0,0,0,0,0
3,23,2,TRUE,0,0,0,0,0,0,0,0
3,23,3,TRUE,0,0,0,0,0,0,0,0
3,23,4,TRUE,0,0,0,0,0,0,0,0
3,23,5,TRUE,0,0,0,0,0,0,0,0
3,23,6,TRUE,0,0,0,0,0,0,0,0
3,23,7,TRUE,0.0703203662644756,0.00213620636960255,0.0590888032409954,0.0527960292592427,0.12739382051841,0.0524863585581818,0.615934447946431,0.0198439678426611
3,23,8,TRUE,0.0821791557870125,0.00232626025458696,0.0466589250513675,0.0544391466929534,0.123743940593327,0.0632137899214438,0.590327494453236,0.0371112872460733
3,23,9,TRUE,0.0806751281543264,0.00241678511563655,0.0484008830952069,0.0622728707240545,0.121612874575746,0.0622424237708125,0.588514397558429,0.0338646370057879
3,23,10,TRUE,0.0848210000413306,0.00314615873184553,0.0531531196236638,0.0572896138953733,0.119527130863553,0.0620466202767089,0.59103269289959,0.0289836636679352
3,23,11,TRUE,0.0836303020832135,0.0031857309415287,0.0658170008355168,0.0610702158436288,0.113285610663673,0.0657990156549669,0.580981843702384,0.0262302802750883
3,23,12,TRUE,0.0746665547326111,0.00430006655040894,0.0717911071040875,0.0599706106947359,0.113580187732952,0.063489779728041,0.588963603057523,0.0232380903996404
3,23,13,TRUE,0.0724199511615867,0.0022532578369695,0.0984522011973669,0.0589299216414551,0.108204127219812,0.0588053527117479,0.579484305675942,0.0214508825551189
3,23,14,TRUE,0.076272657422546,0.00162818263163817,0.0960350171663832,0.0679069504991413,0.103894709296788,0.0564731238487757,0.575849504559176,0.0219398545755514
3,23,15,TRUE,0.0708728441429614,0.00349463824831741,0.0919911131644308,0.0582458483967709,0.113857186794332,0.0603904677332488,0.579913414817555,0.021234486702384
3,23,16,TRUE,0.065783787353163,0.00434535197428306,0.0682483634574188,0.0492558014468255,0.116633016513888,0.061286008718911,0.613928742012451,0.0205189285230595
3,23,17,TRUE,0.0568094187808942,0.00242932288005672,0.0620745896124648,0.0432037476737649,0.118289980823652,0.0572836206806643,0.633522376355416,0.0263869431930871
3,23,18,TRUE,0.0347931218734982,0.00190521719343273,0.0803772825729825,0.0416498302035938,0.141804839337786,0.0549171408661885,0.635432993257174,0.00911957469534453
3,23,19,TRUE,0,0,0,0,0,0,0,0
3,23,20,TRUE,0,0,0,0,0,0,0,0
3,23,21,TRUE,0,0,0,0,0,0,0,0
3,23,22,TRUE,0,0,0,0,0,0,0,0
3,23,23,TRUE,0,0,0,0,0,0,0,0
3,24,0,TRUE,0,0,0,0,0,0,0,0
3,24,1,TRUE,0,0,0,0,0,0,0,0
3,24,2,TRUE,0,0,0,0,0,0,0,0
3,24,3,TRUE,0,0,0,0,0,0,0,0
3,24,4,TRUE,0,0,0,0,0,0,0,0
3,24,5,TRUE,0,0,0,0,0,0,0,0
3,24,6,TRUE,0,0,0,0,0,0,0,0
3,24,7,TRUE,0.0703203662644756,0.00213620636960255,0.0590888032409954,0.0527960292592427,0.12739382051841,0.0524863585581818,0.615934447946431,0.0198439678426611
3,24,8,TRUE,0.0821791557870125,0.00232626025458696,0.0466589250513675,0.0544391466929534,0.123743940593327,0.0632137899214438,0.590327494453236,0.0371112872460733
3,24,9,TRUE,0.0806751281543264,0.00241678511563655,0.0484008830952069,0.0622728707240545,0.121612874575746,0.0622424237708125,0.588514397558429,0.0338646370057879
3,24,10,TRUE,0.0848210000413306,0.00314615873184553,0.0531531196236638,0.0572896138953733,0.119527130863553,0.0620466202767089,0.59103269289959,0.0289836636679352
3,24,11,TRUE,0.0836303020832135,0.0031857309415287,0.0658170008355168,0.0610702158436288,0.113285610663673,0.0657990156549669,0.580981843702384,0.0262302802750883
3,24,12,TRUE,0.0746665547326111,0.00430006655040894,0.0717911071040875,0.0599706106947359,0.113580187732952,0.063489779728041,0.588963603057523,0.0232380903996404
3,24,13,TRUE,0.0724199511615867,0.0022532578369695,0.0984522011973669,0.0589299216414551,0.108204127219812,0.0588053527117479,0.579484305675942,0.0214508825551189
3,24,14,TRUE,0.076272657422546,0.00162818263163817,0.0960350171663832,0.0679069504991413,0.103894709296788,0.0564731238487757,0.575849504559176,0.0219398545755514
3,24,15,TRUE,0.0708728441429614,0.00349463824831741,0.0919911131644308,0.0582458483967709,0.113857186794332,0.0603904677332488,0.579913414817555,0.021234486702384
3,24,16,TRUE,0.065783787353163,0.00434535197428306,0.0682483634574188,0.0492558014468255,0.116633016513888,0.061286008718911,0.613928742012451,0.0205189285230595
3,24,17,TRUE,0.0568094187808942,0.00242932288005672,0.0620745896124648,0.0432037476737649,0.118289980823652,0.0572836206806643,0.633522376355416,0.0263869431930871
3,24,18,TRUE,0.0347931218734982,0.00190521719343273,0.0803772825729825,0.0416498302035938,0.141804839337786,0.0549171408661885,0.635432993257174,0.00911957469534453
3,24,19,TRUE,0,0,0,0,0,0,0,0
3,24,20,TRUE,0,0,0,0,0,0,0,0
3,24,21,TRUE,0,0,0,0,0,0,0,0
3,24,22,TRUE,0,0,0,0,0,0,0,0
3,24,23,TRUE,0,0,0,0,0,0,0,0
3,25,0,TRUE,0,0,0,0,0,0,0,0
3,25,1,TRUE,0,0,0,0,0,0,0,0
3,25,2,TRUE,0,0,0,0,0,0,0,0
3,25,3,TRUE,0,0,0,0,0,0,0,0
3,25,4,TRUE,0,0,0,0,0,0,0,0
3,25,5,TRUE,0,0,0,0,0,0,0,0
3,25,6,TRUE,0,0,0,0,0,0,0,0
3,25,7,TRUE,0.0703203662644756,0.00213620636960255,0.0590888032409954,0.0527960292592427,0.12739382051841,0.0524863585581818,0.615934447946431,0.0198439678426611
3,25,8,TRUE,0.0821791557870125,0.00232626025458696,0.0466589250513675,0.0544391466929534,0.123743940593327,0.0632137899214438,0.590327494453236,0.0371112872460733
3,25,9,TRUE,0.0806751281543264,0.00241678511563655,0.0484008830952069,0.0622728707240545,0.121612874575746,0.0622424237708125,0.588514397558429,0.0338646370057879
3,25,10,TRUE,0.0848210000413306,0.00314615873184553,0.0531531196236638,0.0572896138953733,0.119527130863553,0.0620466202767089,0.59103269289959,0.0289836636679352
3,25,11,TRUE,0.0836303020832135,0.0031857309415287,0.0658170008355168,0.0610702158436288,0.113285610663673,0.0657990156549669,0.580981843702384,0.0262302802750883
3,25,12,TRUE,0.0746665547326111,0.00430006655040894,0.0717911071040875,0.0599706106947359,0.113580187732952,0.063489779728041,0.588963603057523,0.0232380903996404
3,25,13,TRUE,0.0724199511615867,0.0022532578369695,0.0984522011973669,0.0589299216414551,0.108204127219812,0.0588053527117479,0.579484305675942,0.0214508825551189
3,25,14,TRUE,0.076272657422546,0.00162818263163817,0.0960350171663832,0.0679069504991413,0.103894709296788,0.0564731238487757,0.575849504559176,0.0219398545755514
3,25,15,TRUE,0.0708728441429614,0.00349463824831741,0.0919911131644308,0.0582458483967709,0.113857186794332,0.0603904677332488,0.579913414817555,0.021234486702384
3,25,16,TRUE,0.065783787353163,0.00434535197428306,0.0682483634574188,0.0492558014468255,0.116633016513888,0.061286008718911,0.613928742012451,0.0205189285230595
3,25,17,TRUE,0.0568094187808942,0.00242932288005672,0.0620745896124648,0.0432037476737649,0.118289980823652,0.0572836206806643,0.633522376355416,0.0263869431930871
3,25,18,TRUE,0.0347931218734982,0.00190521719343273,0.0803772825729825,0.0416498302035938,0.141804839337786,0.0549171408661885,0.635432993257174,0.00911957469534453
3,25,19,TRUE,0,0,0,0,0,0,0,0
3,25,20,TRUE,0,0,0,0,0,0,0,0
3,25,21,TRUE,0,0,0,0,0,0,0,0
3,25,22,TRUE,0,0,0,0,0,0,0,0
3,25,23,TRUE,0,0,0,0,0,0,0,0
3,26,0,TRUE,0,0,0,0,0,0,0,0
3,26,1,TRUE,0,0,0,0,0,0,0,0
3,26,2,TRUE,0,0,0,0,0,0,0,0
3,26,3,TRUE,0,0,0,0,0,0,0,0
3,26,4,TRUE,0,0,0,0,0,0,0,0
3,26,5,TRUE,0,0,0,0,0,0,0,0
3,26,6,TRUE,0,0,0,0,0,0,0,0
3,26,7,TRUE,0.0703203662644756,0.00213620636960255,0.0590888032409954,0.0527960292592427,0.12739382051841,0.0524863585581818,0.615934447946431,0.0198439678426611
3,26,8,TRUE,0.0821791557870125,0.00232626025458696,0.0466589250513675,0.0544391466929534,0.123743940593327,0.0632137899214438,0.590327494453236,0.0371112872460733
3,26,9,TRUE,0.0806751281543264,0.00241678511563655,0.0484008830952069,0.0622728707240545,0.121612874575746,0.0622424237708125,0.588514397558429,0.0338646370057879
3,26,10,TRUE,0.0848210000413306,0.00314615873184553,0.0531531196236638,0.0572896138953733,0.119527130863553,0.0620466202767089,0.59103269289959,0.0289836636679352
3,26,11,TRUE,0.0836303020832135,0.0031857309415287,0.0658170008355168,0.0610702158436288,0.113285610663673,0.0657990156549669,0.580981843702384,0.0262302802750883
3,26,12,TRUE,0.0746665547326111,0.00430006655040894,0.0717911071040875,0.0599706106947359,0.113580187732952,0.063489779728041,0.588963603057523,0.0232380903996404
3,26,13,TRUE,0.0724199511615867,0.0022532578369695,0.0984522011973669,0.0589299216414551,0.108204127219812,0.0588053527117479,0.579484305675942,0.0214508825551189
3,26,14,TRUE,0.076272657422546,0.00162818263163817,0.0960350171663832,0.0679069504991413,0.103894709296788,0.0564731238487757,0.575849504559176,0.0219398545755514
3,26,15,TRUE,0.0708728441429614,0.00349463824831741,0.0919911131644308,0.0582458483967709,0.113857186794332,0.0603904677332488,0.579913414817555,0.021234486702384
3,26,16,TRUE,0.065783787353163,0.00434535197428306,0.0682483634574188,0.0492558014468255,0.116633016513888,0.061286008718911,0.613928742012451,0.0205189285230595
3,26,17,TRUE,0.0568094187808942,0.00242932288005672,0.0620745896124648,0.0432037476737649,0.118289980823652,0.0572836206806643,0.633522376355416,0.0263869431930871
3,26,18,TRUE,0.0347931218734982,0.00190521719343273,0.0803772825729825,0.0416498302035938,0.141804839337786,0.0549171408661885,0.635432993257174,0.00911957469534453
3,26,19,TRUE,0,0,0,0,0,0,0,0
3,26,20,TRUE,0,0,0,0,0,0,0,0
3,26,21,TRUE,0,0,0,0,0,0,0,0
3,26,22,TRUE,0,0,0,0,0,0,0,0
3,26,23,TRUE,0,0,0,0,0,0,0,0
3,27,0,TRUE,0,0,0,0,0,0,0,0
3,27,1,TRUE,0,0,0,0,0,0,0,0
3,27,2,TRUE,0,0,0,0,0,0,0,0
3,27,3,TRUE,0,0,0,0,0,0,0,0
3,27,4,TRUE,0,0,0,0,0,0,0,0
3,27,5,TRUE,0,0,0,0,0,0,0,0
3,27,6,TRUE,0,0,0,0,0,0,0,0
3,27,7,TRUE,0.0703203662644756,0.00213620636960255,0.0590888032409954,0.0527960292592427,0.12739382051841,0.0524863585581818,0.615934447946431,0.0198439678426611
3,27,8,TRUE,0.0821791557870125,0.00232626025458696,0.0466589250513675,0.0544391466929534,0.123743940593327,0.0632137899214438,0.590327494453236,0.0371112872460733
3,27,9,TRUE,0.0806751281543264,0.00241678511563655,0.0484008830952069,0.0622728707240545,0.121612874575746,0.0622424237708125,0.588514397558429,0.0338646370057879
3,27,10,TRUE,0.0848210000413306,0.00314615873184553,0.0531531196236638,0.0572896138953733,0.119527130863553,0.0620466202767089,0.59103269289959,0.0289836636679352
3,27,11,TRUE,0.0836303020832135,0.0031857309415287,0.0658170008355168,0.0610702158436288,0.113285610663673,0.0657990156549669,0.580981843702384,0.0262302802750883
3,27,12,TRUE,0.0746665547326111,0.00430006655040894,0.0717911071040875,0.0599706106947359,0.113580187732952,0.063489779728041,0.588963603057523,0.0232380903996404
3,27,13,TRUE,0.0724199511615867,0.0022532578369695,0.0984522011973669,0.0589299216414551,0.108204127219812,0.0588053527117479,0.579484305675942,0.0214508825551189
3,27,14,TRUE,0.076272657422546,0.00162818263163817,0.0960350171663832,0.0679069504991413,0.103894709296788,0.0564731238487757,0.575849504559176,0.0219398545755514
3,27,15,TRUE,0.0708728441429614,0.00349463824831741,0.0919911131644308,0.0582458483967709,0.113857186794332,0.0603904677332488,0.579913414817555,0.021234486702384
3,27,16,TRUE,0.065783787353163,0.00434535197428306,0.0682483634574188,0.0492558014468255,0.116633016513888,0.061286008718911,0.613928742012451,0.0205189285230595
3,27,17,TRUE,0.0568094187808942,0.00242932288005672,0.0620745896124648,0.0432037476737649,0.118289980823652,0.0572836206806643,0.633522376355416,0.0263869431930871
3,27,18,TRUE,0.0347931218734982,0.00190521719343273,0.0803772825729825,0.0416498302035938,0.141804839337786,0.0549171408661885,0.635432993257174,0.00911957469534453
3,27,19,TRUE,0,0,0,0,0,0,0,0
3,27,20,TRUE,0,0,0,0,0,0,0,0
3,27,21,TRUE,0,0,0,0,0,0,0,0
3,27,22,TRUE,0,0,0,0,0,0,0,0
3,27,23,TRUE,0,0,0,0,0,0,0,0
3,28,0,FALSE,0,0,0,0,0,0,0,0
3,28,1,FALSE,0,0,0,0,0,0,0,0
3,28,2,FALSE,0,0,0,0,0,0,0,0
3,28,3,FALSE,0,0,0,0,0,0,0,0
3,28,4,FALSE,0,0,0,0,0,0,0,0
3,28,5,FALSE,0,0,0,0,0,0,0,0
3,28,6,FALSE,0,0,0,0,0,0,0,0
3,28,7,FALSE,0.0648173876403708,0.00259755284565343,0.0683929029193408,0.0625713433724143,0.203736620417491,0.0600750567859047,0.522044763993149,0.0157643720256766
3,28,8,FALSE,0.0731374930386482,0.00356189609853944,0.0530322608582679,0.0591541480412138,0.186299866741657,0.0907616026654871,0.507684698416737,0.0263680341394492
3,28,9,FALSE,0.0710842063704222,0.00341864039267018,0.074659766999738,0.063981258383741,0.177387202758165,0.102726359472018,0.480935362426189,0.0258072031970564
3,28,10,FALSE,0.0722447370029076,0.0028978255268348,0.0822151630393502,0.0596532191838625,0.176959038115604,0.109859771985858,0.468380165959237,0.0277900791863452
3,28,11,FALSE,0.0710925937004973,0.00452137631653747,0.0843300325148675,0.0667773565622677,0.172983528380283,0.114343664632057,0.457834347845122,0.0281171000483679
3,28,12,FALSE,0.0704384965080573,0.00711635285937167,0.0810513165637615,0.0666996359626482,0.182846916517198,0.109570877085252,0.453657043954827,0.0286193605488847
3,28,13,FALSE,0.0708632665238697,0.00437834354665785,0.0816335960232135,0.0641623879116767,0.183476894774515,0.111704084985839,0.455269464542491,0.0285119616917371
3,28,14,FALSE,0.0785740404647688,0.00332907721232121,0.0764133464318045,0.0739624239935201,0.182918634231514,0.0478081724877937,0.505331485529669,0.0316628196486082
3,28,15,FALSE,0.0803797286636787,0.00564221725568937,0.0763195658897777,0.073419267741503,0.147760397956332,0.0435392691548604,0.538991423812499,0.0339481295256596
3,28,16,FALSE,0.0788572570421217,0.00561823700664646,0.0729801584704702,0.07909708174032,0.13736157321897,0.0592783517427041,0.534106949176621,0.0327003916021469
3,28,17,FALSE,0.0787596664042153,0.00342825636642879,0.0791060610971793,0.0761816653291112,0.11822845335022,0.0741747042152185,0.537397740280001,0.0327234529576254
3,28,18,FALSE,0.0550914152413516,0.00297088971244385,0.136032207541165,0.0805869595980091,0.124002773568906,0.0620486065874933,0.527477552848465,0.0117895949021662
3,28,19,FALSE,0,0,0,0,0,0,0,0
3,28,20,FALSE,0,0,0,0,0,0,0,0
3,28,21,FALSE,0,0,0,0,0,0,0,0
3,28,22,FALSE,0,0,0,0,0,0,0,0
3,28,23,FALSE,0,0,0,0,0,0,0,0
3,29,0,FALSE,0,0,0,0,0,0,0,0
3,29,1,FALSE,0,0,0,0,0,0,0,0
3,29,1,FALSE,0,0,0,0,0,0,0,0
3,29,3,FALSE,0,0,0,0,0,0,0,0
3,29,4,FALSE,0,0,0,0,0,0,0,0
3,29,5,FALSE,0,0,0,0,0,0,0,0
3,29,6,FALSE,0,0,0,0,0,0,0,0
3,29,7,FALSE,0.0648173876403708,0.00259755284565343,0.0683929029193408,0.0625713433724143,0.203736620417491,0.0600750567859047,0.522044763993149,0.0157643720256766
3,29,8,FALSE,0.0731374930386482,0.00356189609853944,0.0530322608582679,0.0591541480412138,0.186299866741657,0.0907616026654871,0.507684698416737,0.0263680341394492
3,29,9,FALSE,0.0710842063704222,0.00341864039267018,0.074659766999738,0.063981258383741,0.177387202758165,0.102726359472018,0.480935362426189,0.0258072031970564
3,29,10,FALSE,0.0722447370029076,0.0028978255268348,0.0822151630393502,0.0596532191838625,0.176959038115604,0.109859771985858,0.468380165959237,0.0277900791863452
3,29,11,FALSE,0.0710925937004973,0.00452137631653747,0.0843300325148675,0.0667773565622677,0.172983528380283,0.114343664632057,0.457834347845122,0.0281171000483679
3,29,12,FALSE,0.0704384965080573,0.00711635285937167,0.0810513165637615,0.0666996359626482,0.182846916517198,0.109570877085252,0.453657043954827,0.0286193605488847
3,29,13,FALSE,0.0708632665238697,0.00437834354665785,0.0816335960232135,0.0641623879116767,0.183476894774515,0.111704084985839,0.455269464542491,0.0285119616917371
3,29,14,FALSE,0.0785740404647688,0.00332907721232121,0.0764133464318045,0.0739624239935201,0.182918634231514,0.0478081724877937,0.505331485529669,0.0316628196486082
3,29,15,FALSE,0.0803797286636787,0.00564221725568937,0.0763195658897777,0.073419267741503,0.147760397956332,0.0435392691548604,0.538991423812499,0.0339481295256596
3,29,16,FALSE,0.0788572570421217,0.00561823700664646,0.0729801584704702,0.07909708174032,0.13736157321897,0.0592783517427041,0.534106949176621,0.0327003916021469
3,29,17,FALSE,0.0787596664042153,0.00342825636642879,0.0791060610971793,0.0761816653291112,0.11822845335022,0.0741747042152185,0.537397740280001,0.0327234529576254
3,29,18,FALSE,0.0550914152413516,0.00297088971244385,0.136032207541165,0.0805869595980091,0.124002773568906,0.0620486065874933,0.527477552848465,0.0117895949021662
3,29,19,FALSE,0,0,0,0,0,0,0,0
3,29,20,FALSE,0,0,0,0,0,0,0,0
3,29,21,FALSE,0,0,0,0,0,0,0,0
3,29,22,FALSE,0,0,0,0,0,0,0,0
3,29,23,FALSE,0,0,0,0,0,0,0,0
3,30,0,TRUE,0,0,0,0,0,0,0,0
3,30,1,TRUE,0,0,0,0,0,0,0,0
3,30,2,TRUE,0,0,0,0,0,0,0,0
3,30,3,TRUE,0,0,0,0,0,0,0,0
3,30,4,TRUE,0,0,0,0,0,0,0,0
3,30,5,TRUE,0,0,0,0,0,0,0,0
3,30,6,TRUE,0,0,0,0,0,0,0,0
3,30,7,TRUE,0.0703203662644756,0.00213620636960255,0.0590888032409954,0.0527960292592427,0.12739382051841,0.0524863585581818,0.615934447946431,0.0198439678426611
3,30,8,TRUE,0.0821791557870125,0.00232626025458696,0.0466589250513675,0.0544391466929534,0.123743940593327,0.0632137899214438,0.590327494453236,0.0371112872460733
3,30,9,TRUE,0.0806751281543264,0.00241678511563655,0.0484008830952069,0.0622728707240545,0.121612874575746,0.0622424237708125,0.588514397558429,0.0338646370057879
3,30,10,TRUE,0.0848210000413306,0.00314615873184553,0.0531531196236638,0.0572896138953733,0.119527130863553,0.0620466202767089,0.59103269289959,0.0289836636679352
3,30,11,TRUE,0.0836303020832135,0.0031857309415287,0.0658170008355168,0.0610702158436288,0.113285610663673,0.0657990156549669,0.580981843702384,0.0262302802750883
3,30,12,TRUE,0.0746665547326111,0.00430006655040894,0.0717911071040875,0.0599706106947359,0.113580187732952,0.063489779728041,0.588963603057523,0.0232380903996404
3,30,13,TRUE,0.0724199511615867,0.0022532578369695,0.0984522011973669,0.0589299216414551,0.108204127219812,0.0588053527117479,0.579484305675942,0.0214508825551189
3,30,14,TRUE,0.076272657422546,0.00162818263163817,0.0960350171663832,0.0679069504991413,0.103894709296788,0.0564731238487757,0.575849504559176,0.0219398545755514
